ticker,LDA1,LDA2
WAT,0.6752343175944177,0.07339608664936224
WBD,-0.24124673631823726,-0.317965600980814
WDC,0.34971806959756063,-0.3131920763916616
WDFC,1.3925226894077036,-0.7664651913057107
WEC,-0.8960644356127284,-0.06420175698983632
WELL,-0.21412994525269619,0.2068305452797318
WFC,-2.6982949929042794,1.1872658139471608
WHD,0.4212053464950323,0.12234581125492879
WM,-0.37674175888691774,-0.4739511554075734
WMT,0.8863118960769433,-1.670508523349273
WRB,-0.6201905103436265,-0.2485122067514241
WSM,1.2426234768343074,-1.1556996277077063
WWW,0.06170430063631448,-0.851443882542383
WY,0.060830352066941644,-0.06905587348191854
WYNN,-1.9739998766470672,-0.2718855041214271
XEL,-0.7046796798593289,-0.03663451156059762
XOM,0.36196157105654037,-0.27101736751248207
XYL,0.3758106131675128,0.13152181233128965
YUM,-0.04180840430605474,-2.385412903075244
Z,1.4360768790104192,0.96618734074422
ZBH,-0.07759637830449809,-0.03361347394331375
ZM,1.0743936673184602,1.3619050459922113
ZS,0.6985029528264436,0.32482253075888967
ZTS,0.023128380509878314,-0.3384915120468856
